,violation_type,latitude,longitude
111934,Housing Complaints,42.291349999652155,-71.0460700008759
111935,Housing Complaints,42.291349999652155,-71.0460700008759
111936,Housing Complaints,42.30994050894621,-71.12998156589731
111937,Housing Complaints,42.271279999898475,-71.10660000143169
111939,Housing Complaints,42.28742999973254,-71.05176000140388
111940,Housing Complaints,42.3334200000477,-71.03662000145309
111941,Housing Complaints,42.35498261768456,-71.13851058569547
111943,Housing Complaints,42.280810000347145,-71.07750000087384
111944,Housing Complaints,42.270730000046505,-71.0637900012311
111998,Housing Complaints,42.288539999994455,-71.05908000128632
112005,Housing Complaints,42.32167634114675,-71.09709332318751
112006,Housing Complaints,42.34359000003085,-71.09710000117434
112008,Housing Complaints,42.30149999990355,-71.08181000078818
112009,Housing Complaints,42.30940999997104,-71.08573000119087
112011,Housing Complaints,42.263110000129416,-71.12495000095588
112012,Housing Complaints,42.31011999975107,-71.085020001315
112016,Housing Complaints,42.287699999966094,-71.09215000117412
112017,Housing Complaints,42.32126999997814,-71.07797000124584
112018,Housing Complaints,42.344080000009534,-71.08913000120651
112019,Housing Complaints,42.37853999975117,-71.06478000081623
112020,Housing Complaints,42.28578699996152,-71.0844210012829
112021,Housing Complaints,42.272549999995775,-71.15088000109176
112022,Housing Complaints,42.28538000003621,-71.09329000124399
112023,Housing Complaints,42.300990000021294,-71.08418000127409
112024,Housing Complaints,42.26481999998693,-71.15611000126025
112026,Housing Complaints,42.327050000033495,-71.10727000121855
112028,Housing Complaints,42.33981000000442,-71.07568000123294
112031,Housing Complaints,42.29267999984994,-71.06157000134365
112032,Housing Complaints,42.28317000029054,-71.08228000089504
112039,Housing Complaints,42.33337699987089,-71.04006900121811
112042,Housing Complaints,42.30837999998757,-71.07026000128424
112043,Housing Complaints,42.2760500003499,-71.16919000150716
112044,Housing Complaints,42.360465139190715,-71.06263599952337
112045,Housing Complaints,42.2760500003499,-71.16919000150716
112048,Housing Complaints,42.37592000001971,-71.05682000124584
112052,Housing Complaints,42.37981000001794,-71.03449000117821
112053,Housing Complaints,42.31601000000436,-71.07890000123245
112054,Housing Complaints,42.318510000004636,-71.05342000123252
112056,Housing Complaints,42.3685863284625,-71.03944049482864
112060,Housing Complaints,42.32041000004474,-71.06048000122394
112151,Housing Complaints,42.35598172863032,-71.07129925962836
112152,Housing Complaints,42.26895000000157,-71.0956500012642
112161,Housing Complaints,42.29565999963453,-71.07811000112369
112162,Housing Complaints,42.29565999963453,-71.07811000112369
112165,Housing Complaints,42.343011000003756,-71.09507200124801
112169,Housing Complaints,42.282260000014645,-71.07857000124505
112170,Housing Complaints,42.33216400001801,-71.0375030012696
112171,Housing Complaints,42.301490000027044,-71.06611000126011
112172,Housing Complaints,42.381199999963506,-71.03649000121084
112176,Housing Complaints,42.34466999997298,-71.08946000128603
112177,Housing Complaints,42.34466999997298,-71.08946000128603
112178,Housing Complaints,42.34466999997298,-71.08946000128603
112180,Housing Complaints,42.34260000002161,-71.08417000124156
112182,Housing Complaints,42.302019999982534,-71.08296000125317
112183,Housing Complaints,42.36020199978021,-71.0682710008698
112185,Housing Complaints,42.27539960651185,-71.09855239293701
112187,Housing Complaints,42.324700000028244,-71.10567000164475
112193,Housing Complaints,42.33450180891271,-71.07532548916845
112195,Housing Complaints,42.33450180891271,-71.07532548916845
112198,Housing Complaints,42.28102600044818,-71.0751280012244
112199,Housing Complaints,42.33450180891271,-71.07532548916845
112200,Housing Complaints,42.33450180891271,-71.07532548916845
112201,Housing Complaints,42.348809999890186,-71.06859000111176
112202,Housing Complaints,42.278070000038134,-71.11660000127905
112204,Housing Complaints,42.33450180891271,-71.07532548916845
112206,Housing Complaints,42.325791063062255,-71.09241300379769
112208,Housing Complaints,42.325788090462645,-71.09248352366522
112211,Housing Complaints,42.27242000000448,-71.06838000123162
112212,Housing Complaints,42.25143751090202,-71.1344035412581
112213,Housing Complaints,42.33580000002795,-71.03561000157944
112214,Housing Complaints,42.33598732263327,-71.0468388109052
112216,Housing Complaints,42.312439999722436,-71.0888800011928
112218,Housing Complaints,42.3188200000042,-71.09497000123253
112220,Housing Complaints,42.353486999660795,-71.07874700083688
112221,Housing Complaints,42.268950000422336,-71.09147000086804
112222,Housing Complaints,42.253228999710906,-71.1164390017247
112223,Housing Complaints,42.37715000046661,-71.03864000094264
112224,Housing Complaints,42.27242000000448,-71.06838000123162
112226,Housing Complaints,42.291449999811,-71.0461700009286
112227,Housing Complaints,42.31841000000448,-71.06943000123248
112228,Housing Complaints,42.33824000011013,-71.14715000095114
112229,Housing Complaints,42.34640999988667,-71.07243000092781
112230,Housing Complaints,42.253228999710906,-71.1164390017247
112231,Housing Complaints,42.313060000022496,-71.07561000118162
112232,Housing Complaints,42.31202000008049,-71.08909000095622
112233,Housing Complaints,42.35239000031189,-71.16179000124119
112234,Housing Complaints,42.27797700017035,-71.07524200109037
112236,Housing Complaints,42.273610000333534,-71.07200000099306
112238,Housing Complaints,42.25143751090202,-71.1344035412581
112240,Housing Complaints,42.26934000000364,-71.14961000123155
112241,Housing Complaints,42.356802999625074,-71.0700990014778
112243,Housing Complaints,42.303659999691746,-71.08464000083848
112257,Housing Violations,42.36651000002103,-71.03464800124242
112258,Housing Violations,42.366969999762176,-71.0350100009819
112278,Housing Violations,42.381810000306466,-71.03216000083424
112280,Housing Violations,42.379810000004795,-71.03904000123369
112310,Housing Violations,42.36698000015728,-71.03386000093558
112345,Housing Violations,42.26826000007522,-71.12946000118987
112397,Housing Complaints,42.36019600045135,-71.14517000135281
112399,Housing Complaints,42.24286255756852,-71.13257742930809
112400,Housing Complaints,42.333250000286434,-71.03568000122051
112401,Housing Complaints,42.31481599997913,-71.1143150011997
112405,Housing Complaints,42.33396245215763,-71.02638361829011
112408,Housing Complaints,42.2653700000152,-71.10151000123003
112411,Housing Complaints,42.32213068362749,-71.11275950414895
112414,Housing Complaints,42.29470000031628,-71.1552400015476
112415,Housing Complaints,42.33213099992168,-71.03599000116084
112416,Housing Complaints,42.29470000031628,-71.1552400015476
112418,Housing Complaints,42.32045000016201,-71.06062000151844
112419,Housing Complaints,42.33102999956584,-71.1123500011054
112420,Housing Complaints,42.33102999956584,-71.1123500011054
112422,Housing Complaints,42.26941000000161,-71.10008000128066
112423,Housing Complaints,42.31067000003456,-71.07748000119811
112424,Housing Complaints,42.318130000047226,-71.09128000124187
112425,Housing Complaints,42.270843999978204,-71.10177500124415
112426,Housing Complaints,42.289450000036375,-71.09178000122945
112428,Housing Complaints,42.25104000040304,-71.13466000162755
112429,Housing Complaints,42.25230999964264,-71.13341000151979
112431,Housing Complaints,42.29157000001198,-71.09032000121961
112434,Housing Complaints,42.31713000000408,-71.10751000123247
112435,Housing Complaints,42.3783499999829,-71.06331000141344
112436,Housing Complaints,42.31746000000352,-71.05789000124108
112447,Housing Complaints,42.33925975702024,-71.0808412070198
112448,Housing Complaints,42.332080000028675,-71.08432000127183
112453,Housing Complaints,42.311300000184396,-71.07797000095331
112454,Housing Complaints,42.35184999969378,-71.0848700015286
112455,Housing Complaints,42.309450000349976,-71.04918000125761
112456,Housing Complaints,42.3685863284625,-71.03944049482864
112461,Housing Complaints,42.365383767282545,-71.05325371895964
112464,Housing Complaints,42.35096999961132,-71.15328000107938
112467,Housing Complaints,42.351794660428844,-71.06031386496939
112469,Housing Complaints,42.343010999653416,-71.095072001487
112473,Housing Violations,42.349859999700094,-71.08247000153708
112525,Housing Violations,42.34997000030568,-71.08253000162794
112556,Housing Violations,42.322974372983815,-71.10463361827378
112587,Housing Violations,42.338680000020624,-71.04970000127247
112588,Housing Violations,42.34991999983009,-71.08250000111842
112595,Housing Violations,42.338680000020624,-71.04970000127247
112620,Housing Complaints,42.285100000017216,-71.09380000121304
112621,Housing Complaints,42.28719999999353,-71.08727000121671
112625,Housing Complaints,42.27196700007027,-71.1193780013392
112626,Housing Complaints,42.28860000000445,-71.07307000123194
112627,Housing Complaints,42.315519999544506,-71.05309000157273
112630,Housing Complaints,42.29299000003515,-71.08038000128705
112632,Housing Complaints,42.351209999928045,-71.08238000102692
112634,Housing Complaints,42.3350000000223,-71.03205000123424
112635,Housing Complaints,42.270869999922226,-71.08628000091623
112638,Housing Complaints,42.332820000023645,-71.1056300012441
112639,Housing Complaints,42.33175000039178,-71.04127000084354
112640,Housing Complaints,42.298250000270976,-71.08281000103804
112641,Housing Complaints,42.35590000000339,-71.16996000123324
112642,Housing Complaints,42.3373500000446,-71.07839000121386
112643,Housing Complaints,42.35916299959854,-71.07093500129399
112644,Housing Complaints,42.281740000004454,-71.07173000123178
112646,Housing Complaints,42.285100000017216,-71.09380000121304
112647,Housing Complaints,42.29119000035354,-71.05259000106452
112648,Housing Complaints,42.326249999532855,-71.07667000131643
112649,Housing Complaints,42.345939999775645,-71.07698000117594
112650,Housing Complaints,42.297160000422785,-71.05540000106714
112651,Housing Complaints,42.3583099998141,-71.06987000166194
112652,Housing Complaints,42.364573485002865,-71.05678123600984
112653,Housing Complaints,42.356802999625074,-71.0700990014778
112654,Housing Complaints,42.36009894261159,-71.06852789778259
112655,Housing Complaints,42.30956999955886,-71.05005000083834
112656,Housing Complaints,42.3686899998351,-71.03710000109805
112657,Housing Complaints,42.34988000001729,-71.08930000127937
112658,Housing Complaints,42.329860000004615,-71.05615000123272
112659,Housing Complaints,42.31959999968532,-71.0580900009911
112660,Housing Complaints,42.34988000001729,-71.08930000127937
112661,Housing Complaints,42.28544000000447,-71.07086000123184
112663,Housing Complaints,42.2927500000032,-71.05519000127951
112664,Housing Complaints,42.32168000024447,-71.06154000077973
112665,Housing Complaints,42.27589999978603,-71.16292000118365
112666,Housing Complaints,42.37848999998389,-71.06617000127457
112668,Housing Complaints,42.30988999997434,-71.04968000093857
112670,Housing Complaints,42.33396245215763,-71.02638361829011
112671,Housing Complaints,42.33500598389126,-71.04615768856239
112672,Housing Complaints,42.33502999996285,-71.04619000121048
112673,Housing Complaints,42.28313000023575,-71.06387000121637
112674,Housing Complaints,42.35736500030868,-71.06494800136319
112676,Housing Complaints,42.332000000176,-71.04352000111435
112677,Housing Complaints,42.33157999978119,-71.0374900010332
112678,Housing Complaints,42.378490000158614,-71.06617000103648
112679,Housing Complaints,42.33157999978119,-71.0374900010332
112680,Housing Complaints,42.33157999978119,-71.0374900010332
112681,Housing Complaints,42.279259999959294,-71.09921000153203
112683,Housing Complaints,42.34991999983009,-71.08250000111842
112684,Housing Complaints,42.34997000004095,-71.08253000127452
112685,Housing Complaints,42.28615000005262,-71.0698700016855
112686,Housing Complaints,42.28697000003189,-71.06515000119632
112687,Housing Complaints,42.33621000006113,-71.05463000148208
112689,Housing Complaints,42.28598999993003,-71.12364000084462
112690,Housing Complaints,42.316020000164045,-71.0599200016987
112691,Housing Complaints,42.378490000158614,-71.06617000103648
112693,Housing Complaints,42.343591000361016,-71.09671800096987
112696,Housing Complaints,42.33598732263327,-71.0468388109052
112697,Housing Complaints,42.325749999908574,-71.07595000140537
112698,Housing Complaints,42.345939999775645,-71.07698000117594
112699,Housing Complaints,42.304837356123855,-71.06145266874991
112700,Housing Complaints,42.326249999532855,-71.07667000131643
112701,Housing Complaints,42.30916899998927,-71.08407800127884
112702,Housing Complaints,42.30916899998927,-71.08407800127884
112704,Housing Complaints,42.30916899998927,-71.08407800127884
112705,Housing Complaints,42.3010219999661,-71.06849600120914
112706,Housing Complaints,42.31208999972321,-71.10384000095299
112708,Housing Complaints,42.33580000002795,-71.03561000157944
112709,Housing Complaints,42.30916899998927,-71.08407800127884
112710,Housing Complaints,42.33489999989417,-71.04497000145072
112711,Housing Complaints,42.30916899998927,-71.08407800127884
112712,Housing Complaints,42.30916899998927,-71.08407800127884
112713,Housing Complaints,42.31856145078344,-71.0958208925872
112714,Housing Complaints,42.34281932798479,-71.0565726627492
112715,Housing Complaints,42.30916899998927,-71.08407800127884
112716,Housing Complaints,42.37305000004429,-71.03788000125556
